genome_id	genome_name	taxon_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	vendor	testing_standard	testing_standard_year	source
562.142445	Escherichia coli JBBDAJB-19-0043	562	ceftazidime		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	ceftazidime/clavulanic acid		<=0.12	<=	0.12	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	ceftriaxone		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	cefuroxime		8		8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	chloramphenicol		<=8	<=	8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	ciprofloxacin		<=0.25	<=	0.25	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	colistin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	doripenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	fosfomycin		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	gentamicin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	imipenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	levofloxacin		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	meropenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	minocycline		2		2	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	piperacillin		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	piperacillin/tazobactam		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	tigecycline		<=0.25	<=	0.25	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	tobramycin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142445	Escherichia coli JBBDAJB-19-0043	562	trimethoprim/sulfamethoxazole		<=1/19	<=	1/19	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	amikacin		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	ampicillin/sulbactam		16/8		16/8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	aztreonam		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	cefepime		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	cefmetazole		1		1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	cefoperazone/sulbactam		<=8/4	<=	8/4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	cefotaxime		>128	>	128	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	cefotaxime/clavulanic acid		<=0.12	<=	0.12	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	cefotetan		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	cefozopran		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	cefpodoxime		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	ceftazidime		16		16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	ceftazidime/clavulanic acid		<=0.12	<=	0.12	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	ceftriaxone		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	cefuroxime		4		4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	chloramphenicol		<=8	<=	8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	ciprofloxacin		<=0.25	<=	0.25	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	colistin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	doripenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	fosfomycin		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	gentamicin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	imipenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	levofloxacin		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	meropenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	minocycline		2		2	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	piperacillin		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	piperacillin/tazobactam		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	tigecycline		<=0.25	<=	0.25	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	tobramycin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142447	Escherichia coli JBBDAJB-19-0044	562	trimethoprim/sulfamethoxazole		>2/38	>	2/38	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	amikacin		8		8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	ampicillin/sulbactam		>32/16	>	32/16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	aztreonam		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	cefepime		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	cefmetazole		8		8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	cefoperazone/sulbactam		>32/16	>	32/16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	cefotaxime		>128	>	128	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	cefotaxime/clavulanic acid		<=0.12	<=	0.12	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	cefotetan		2		2	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	cefozopran		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	cefpodoxime		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	ceftazidime		16		16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	ceftazidime/clavulanic acid		1		1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	ceftriaxone		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	cefuroxime		16		16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	chloramphenicol		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	ciprofloxacin		>4	>	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	colistin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	doripenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	fosfomycin		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	gentamicin		>8	>	8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	imipenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	levofloxacin		>8	>	8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	meropenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	minocycline		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	piperacillin		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	piperacillin/tazobactam		8		8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	tigecycline		<=0.25	<=	0.25	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	tobramycin		>8	>	8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142446	Escherichia coli JBBDAJB-19-0047	562	trimethoprim/sulfamethoxazole		<=1/19	<=	1/19	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	amikacin		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	ampicillin/sulbactam		>32/16	>	32/16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	aztreonam		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	cefepime		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	cefmetazole		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	cefoperazone/sulbactam		>32/16	>	32/16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	cefotaxime		>128	>	128	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	cefotaxime/clavulanic acid		<=0.12	<=	0.12	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	cefotetan		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	cefozopran		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	cefpodoxime		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	ceftazidime		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	ceftriaxone		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	cefuroxime		<=2	<=	2	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	chloramphenicol		<=8	<=	8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	ciprofloxacin		>4	>	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	colistin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	doripenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	fosfomycin		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	gentamicin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	imipenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	levofloxacin		8		8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	meropenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	minocycline		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	piperacillin		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	piperacillin/tazobactam		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	tigecycline		<=0.25	<=	0.25	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	tobramycin		2		2	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142435	Escherichia coli JBBDAJB-19-0048	562	trimethoprim/sulfamethoxazole		<=1/19	<=	1/19	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	amikacin		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	ampicillin/sulbactam		<=4/2	<=	4/2	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	aztreonam		16		16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	cefepime		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	cefmetazole		1		1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	cefoperazone/sulbactam		<=8/4	<=	8/4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	cefotaxime		>128	>	128	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	cefotaxime/clavulanic acid		<=0.12	<=	0.12	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	cefotetan		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	cefozopran		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	cefpodoxime		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	ceftazidime		4		4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	ceftazidime/clavulanic acid		<=0.12	<=	0.12	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	ceftriaxone		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	cefuroxime		4		4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	chloramphenicol		<=8	<=	8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	ciprofloxacin		>4	>	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	colistin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	doripenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	fosfomycin		16		16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	gentamicin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	imipenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	levofloxacin		>8	>	8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	meropenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	minocycline		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	piperacillin		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	piperacillin/tazobactam		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	tigecycline		<=0.25	<=	0.25	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	tobramycin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142432	Escherichia coli JBBDAJB-19-0049	562	trimethoprim/sulfamethoxazole		<=1/19	<=	1/19	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	amikacin		8		8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	ampicillin/sulbactam		16/8		16/8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	aztreonam		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	cefepime		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	cefmetazole		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	cefoperazone/sulbactam		<=8/4	<=	8/4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	cefotaxime		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	cefotaxime/clavulanic acid		<=0.12	<=	0.12	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	cefotetan		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	cefozopran		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	cefpodoxime		2		2	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	ceftazidime		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	ceftazidime/clavulanic acid		<=0.12	<=	0.12	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	ceftriaxone		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	cefuroxime		<=2	<=	2	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	chloramphenicol		<=8	<=	8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	ciprofloxacin		>4	>	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	colistin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	doripenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	fosfomycin		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	gentamicin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	imipenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	levofloxacin		4		4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	meropenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	minocycline		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	piperacillin		64		64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	piperacillin/tazobactam		32		32	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	tigecycline		<=0.25	<=	0.25	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	tobramycin		8		8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142433	Escherichia coli JBBDAJB-19-0050	562	trimethoprim/sulfamethoxazole		>2/38	>	2/38	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	amikacin		<=4	<=	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	ampicillin/sulbactam		>32/16	>	32/16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	aztreonam		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	cefepime		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	cefmetazole		1		1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	cefoperazone/sulbactam		>32/16	>	32/16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	cefotaxime		128		128	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	cefotaxime/clavulanic acid		<=0.12	<=	0.12	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	cefotetan		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	cefozopran		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	cefpodoxime		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	ceftazidime		8		8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	ceftriaxone		>64	>	64	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	cefuroxime		<=2	<=	2	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	chloramphenicol		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	ciprofloxacin		>4	>	4	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	colistin		<=1	<=	1	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	doripenem		<=0.5	<=	0.5	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	fosfomycin		>16	>	16	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
562.142439	Escherichia coli JBBDAJB-19-0052	562	gentamicin		>8	>	8	mg/L	MIC			Beckman Coulter Inc	CLSI	2021	
